question_id,method,k,answer_pred,answer_gt,em,f1,precision,recall,input_tokens,output_tokens,cost_usd,selected_titles,unseen_fallback
5a8836445542997e5c09a5a5,ucb1,5,public,public,1.0,1.0,1.0,1.0,918,4,0.00018680000000000001,"[""Kelly D. Brownell"", ""Edwin Busuttil"", ""Southern Cross University"", ""Paolo Leon"", ""Jeffrey MacKie-Mason""]",True
5ae127c9554299422ee99612,ucb1,2,Nelson County,Nelson County,1.0,1.0,1.0,1.0,349,6,7.46e-05,"[""Bardstown, Kentucky"", ""John Logan (pioneer)""]",False
5ae127c9554299422ee99612,ucb1,3,Nelson County,Nelson County,1.0,1.0,1.0,1.0,547,6,0.0001142,"[""Bardstown, Kentucky"", ""John Logan (pioneer)"", ""Fighting Cock Society""]",True
5ae127c9554299422ee99612,ucb1,5,Nelson County,Nelson County,1.0,1.0,1.0,1.0,664,6,0.0001376,"[""Bardstown, Kentucky"", ""John Logan (pioneer)"", ""Fighting Cock Society"", ""Modern Game fowl"", ""Fighting Cock (bourbon)""]",True
5ac194db55429964131be23a,ucb1,2,Lutheranism,Protestantism,0.0,0.0,0.0,0.0,335,7,7.26e-05,"[""Albert, Duke of Prussia"", ""Dorothea of Denmark, Duchess of Prussia""]",True
5ac194db55429964131be23a,ucb1,3,Lutheranism,Protestantism,0.0,0.0,0.0,0.0,460,7,9.76e-05,"[""Albert, Duke of Prussia"", ""Dorothea of Denmark, Duchess of Prussia"", ""Marapu""]",True
5ac194db55429964131be23a,ucb1,5,Lutheranism,Protestantism,0.0,0.0,0.0,0.0,708,7,0.0001472,"[""Albert, Duke of Prussia"", ""Dorothea of Denmark, Duchess of Prussia"", ""Marapu"", ""Women's education in Saudi Arabia"", ""State religion""]",True
5ab8eabb5542991b5579f03d,ucb1,2,NRStor Inc.,Chrysler,0.0,0.0,0.0,0.0,322,13,7.48e-05,"[""Annette Verschuren"", ""Ron Brill""]",True
5ab8eabb5542991b5579f03d,ucb1,3,The Home Depot,Chrysler,0.0,0.0,0.0,0.0,401,6,8.499999999999999e-05,"[""Annette Verschuren"", ""Ron Brill"", ""Frank Blake""]",True
5ab8eabb5542991b5579f03d,ucb1,5,Campbell Soup Company,Chrysler,0.0,0.0,0.0,0.0,535,7,0.0001126,"[""Annette Verschuren"", ""Ron Brill"", ""Frank Blake"", ""Home Depot Landscape Supply"", ""Douglas Conant""]",True
5ab234c65542993be8fa98c6,ucb1,2,Luca Guadagnino,Luca Guadagnino,1.0,1.0,1.0,1.0,281,8,6.26e-05,"[""Free Fire"", ""Call Me by Your Name (film)""]",False
5ab234c65542993be8fa98c6,ucb1,3,Luca Guadagnino,Luca Guadagnino,1.0,1.0,1.0,1.0,439,8,9.420000000000001e-05,"[""Free Fire"", ""Call Me by Your Name (film)"", ""The Lone Ranger (2013 film)""]",False
5ab234c65542993be8fa98c6,ucb1,5,Luca Guadagnino,Luca Guadagnino,1.0,1.0,1.0,1.0,791,8,0.00016460000000000002,"[""Free Fire"", ""Call Me by Your Name (film)"", ""The Lone Ranger (2013 film)"", ""Armie Hammer"", ""The Social Network""]",False
5ae524415542992663a4f121,ucb1,2,Toronto,"Helsinki, Finland",0.0,0.0,0.0,0.0,387,4,8.060000000000001e-05,"[""Oscar Dansk"", ""Paul Bittner""]",False
5ae524415542992663a4f121,ucb1,3,Cranberry Township,"Helsinki, Finland",0.0,0.0,0.0,0.0,514,13,0.0001132,"[""Oscar Dansk"", ""Paul Bittner"", ""Matt Stajan""]",True
5ae524415542992663a4f121,ucb1,5,Vancouver,"Helsinki, Finland",0.0,0.0,0.0,0.0,859,5,0.0001758,"[""Oscar Dansk"", ""Paul Bittner"", ""Matt Stajan"", ""Brock Boeser"", ""Ryan Johansen""]",True
5a7e42df5542994959419954,ucb1,2,Croatia national football team,Ghanaian national team,0.0,0.5714285714285715,0.5,0.6666666666666666,382,14,8.76e-05,"[""Slinzega"", ""Pin firing""]",True
5a7e42df5542994959419954,ucb1,3,Serbia national football team,Ghanaian national team,0.0,0.5714285714285715,0.5,0.6666666666666666,505,8,0.00010740000000000001,"[""Slinzega"", ""Pin firing"", ""Equinalysis""]",True
5a7e42df5542994959419954,ucb1,5,Ghanaian national team,Ghanaian national team,1.0,1.0,1.0,1.0,744,8,0.0001552,"[""Slinzega"", ""Pin firing"", ""Equinalysis"", ""Bear Lake Stake Tabernacle"", ""Asamoah Gyan""]",True
5abffc0d5542990832d3a1e2,ucb1,2,nuclear weapon,nuclear weapons,0.0,0.5,0.5,0.5,545,6,0.0001138,"[""Truman State University"", ""Missouri Photo Workshop""]",True
5abffc0d5542990832d3a1e2,ucb1,3,noanswer,nuclear weapons,0.0,0.0,0.0,0.0,700,11,0.00014879999999999998,"[""Truman State University"", ""Missouri Photo Workshop"", ""David Rice Atchison""]",True
5abffc0d5542990832d3a1e2,ucb1,5,nuclear weapons,nuclear weapons,1.0,1.0,1.0,1.0,1043,6,0.00021340000000000004,"[""Truman State University"", ""Missouri Photo Workshop"", ""David Rice Atchison"", ""Appointment in Tokyo"", ""Harry S. Truman""]",True
5ae6914755429908198fa627,ucb1,2,January,January 2001,0.0,0.6666666666666666,1.0,0.5,323,4,6.780000000000001e-05,"[""Zuffa"", ""Brandon Vera""]",True
5ae6914755429908198fa627,ucb1,3,January,January 2001,0.0,0.6666666666666666,1.0,0.5,397,4,8.26e-05,"[""Zuffa"", ""Brandon Vera"", ""James Irvin (fighter)""]",True
5ae6914755429908198fa627,ucb1,5,January,January 2001,0.0,0.6666666666666666,1.0,0.5,504,4,0.00010400000000000001,"[""Zuffa"", ""Brandon Vera"", ""James Irvin (fighter)"", ""Law School Transparency"", ""Brian Olsen""]",True
5ae78f3b554299540e5a5608,ucb1,2,The CW,CBS,0.0,0.0,0.0,0.0,370,5,7.8e-05,"[""Mr. &amp; Mrs. Mxyzptlk"", ""Mirrorman""]",True
5ae78f3b554299540e5a5608,ucb1,3,The CW,CBS,0.0,0.0,0.0,0.0,501,5,0.0001042,"[""Mr. &amp; Mrs. Mxyzptlk"", ""Mirrorman"", ""Warrior of Love Rainbowman""]",True
5ae78f3b554299540e5a5608,ucb1,5,The CW,CBS,0.0,0.0,0.0,0.0,767,5,0.0001574,"[""Mr. &amp; Mrs. Mxyzptlk"", ""Mirrorman"", ""Warrior of Love Rainbowman"", ""Chouseishin Gransazer"", ""Supergirl (TV series)""]",True
5a8b46925542995d1e6f133c,ucb1,2,"June 2, 1970","August 11, 1946",0.0,0.0,0.0,0.0,240,16,6.08e-05,"[""Emily Morse"", ""Emily Vanhoutte""]",True
5a8b46925542995d1e6f133c,ucb1,3,"June 2, 1970","August 11, 1946",0.0,0.0,0.0,0.0,390,16,9.08e-05,"[""Emily Morse"", ""Emily Vanhoutte"", ""Emily Grierson""]",True
5a8b46925542995d1e6f133c,ucb1,5,1946,"August 11, 1946",0.0,0.5,1.0,0.3333333333333333,601,5,0.0001242,"[""Emily Morse"", ""Emily Vanhoutte"", ""Emily Grierson"", ""Vanessa Williams"", ""Miss Emily's Picture""]",True
5ab4f7fc5542991779162d43,ucb1,2,Volta Region,Volta,0.0,0.6666666666666666,0.5,1.0,299,6,6.46e-05,"[""Krachi West District"", ""Kete Krachi""]",False
5ab4f7fc5542991779162d43,ucb1,3,Volta Region,Volta,0.0,0.6666666666666666,0.5,1.0,336,6,7.2e-05,"[""Krachi West District"", ""Kete Krachi"", ""Dambai""]",False
5ab4f7fc5542991779162d43,ucb1,5,Volta Region,Volta,0.0,0.6666666666666666,0.5,1.0,438,6,9.240000000000001e-05,"[""Krachi West District"", ""Kete Krachi"", ""Dambai"", ""Kwadjokrom""]",False
5abd13b655429924427fceea,ucb1,2,Jack White,Jack White,1.0,1.0,1.0,1.0,431,5,9.020000000000001e-05,"[""Blunderbuss (album)"", ""Stiff (album)""]",True
5abd13b655429924427fceea,ucb1,3,Jack White,Jack White,1.0,1.0,1.0,1.0,459,5,9.580000000000001e-05,"[""Blunderbuss (album)"", ""Stiff (album)"", ""Takes Place in Your Work Space""]",True
5abd13b655429924427fceea,ucb1,5,Jack White,Jack White,1.0,1.0,1.0,1.0,733,5,0.00015059999999999997,"[""Blunderbuss (album)"", ""Stiff (album)"", ""Takes Place in Your Work Space"", ""Jack White"", ""End Titles... Stories for Film""]",True
5adf37a95542995ec70e8f97,ucb1,2,1838,1838,1.0,1.0,1.0,1.0,440,5,9.2e-05,"[""2004\u201305 VCU Rams men's basketball team"", ""Virginia Commonwealth University""]",False
5adf37a95542995ec70e8f97,ucb1,3,1838,1838,1.0,1.0,1.0,1.0,537,5,0.00011140000000000001,"[""2004\u201305 VCU Rams men's basketball team"", ""Virginia Commonwealth University"", ""1995\u201396 VCU Rams men's basketball team""]",True
5adf37a95542995ec70e8f97,ucb1,5,1838,1838,1.0,1.0,1.0,1.0,904,5,0.0001848,"[""2004\u201305 VCU Rams men's basketball team"", ""Virginia Commonwealth University"", ""1995\u201396 VCU Rams men's basketball team"", ""2014\u201315 VCU Rams men's basketball team"", ""2012\u201313 VCU Rams men's basketball team""]",True
5a78e86f55429974737f78fb,ucb1,2,solar cycles,the long history of Japan,0.0,0.0,0.0,0.0,441,5,9.22e-05,"[""Qin Shi Huang"", ""Borana calendar""]",True
5a78e86f55429974737f78fb,ucb1,3,noanswer,the long history of Japan,0.0,0.0,0.0,0.0,574,5,0.00011880000000000001,"[""Qin Shi Huang"", ""Borana calendar"", ""Calendar date""]",True
5a78e86f55429974737f78fb,ucb1,5,heavenly bodies,the long history of Japan,0.0,0.0,0.0,0.0,914,7,0.0001884,"[""Qin Shi Huang"", ""Borana calendar"", ""Calendar date"", ""Luoxia Hong"", ""Leap week calendar""]",True
5a807ceb554299485f598616,ucb1,2,John Cooper Clarke,Stephen John Coogan,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,433,6,9.14e-05,"[""Music for Miners"", ""Splitting Image""]",True
5a807ceb554299485f598616,ucb1,3,Steve Coogan,Stephen John Coogan,0.0,0.4,0.5,0.3333333333333333,550,6,0.0001148,"[""Music for Miners"", ""Splitting Image"", ""Steve Coogan""]",True
5a807ceb554299485f598616,ucb1,5,Steve Coogan,Stephen John Coogan,0.0,0.4,0.5,0.3333333333333333,735,6,0.0001518,"[""Music for Miners"", ""Splitting Image"", ""Steve Coogan"", ""Walking Back to Happiness"", ""Evidently Chickentown""]",True
5a8c493e554299653c1aa020,ucb1,2,marker pen,marker pen,1.0,1.0,1.0,1.0,408,5,8.560000000000001e-05,"[""Ruskin Colony"", ""I Gotta Rash/We Are Thee Goblins from Canada""]",True
5a8c493e554299653c1aa020,ucb1,3,marker pen,marker pen,1.0,1.0,1.0,1.0,480,5,0.0001,"[""Ruskin Colony"", ""I Gotta Rash/We Are Thee Goblins from Canada"", ""Nardwuar the Human Serviette""]",True
5a8c493e554299653c1aa020,ucb1,5,a marker pen,marker pen,1.0,1.0,1.0,1.0,806,6,0.00016600000000000002,"[""Ruskin Colony"", ""I Gotta Rash/We Are Thee Goblins from Canada"", ""Nardwuar the Human Serviette"", ""The Seven Lamps of Architecture"", ""Ruskin Pottery""]",True
5a75404a55429916b01642be,ucb1,2,New York University,Syracuse University,0.0,0.4,0.3333333333333333,0.5,389,12,8.740000000000001e-05,"[""Concealed shoes"", ""Le M\u00e9nagier de Paris""]",True
5a75404a55429916b01642be,ucb1,3,Syracuse University,Syracuse University,1.0,1.0,1.0,1.0,480,7,0.0001016,"[""Concealed shoes"", ""Le M\u00e9nagier de Paris"", ""Hall of Languages, Syracuse University""]",True
5a75404a55429916b01642be,ucb1,5,Syracuse University,Syracuse University,1.0,1.0,1.0,1.0,1032,7,0.000212,"[""Concealed shoes"", ""Le M\u00e9nagier de Paris"", ""Hall of Languages, Syracuse University"", ""Sanheyuan"", ""Waste House""]",True
5a81108855429926c1cdace2,ucb1,2,noanswer,world's 16th largest city,0.0,0.0,0.0,0.0,275,5,5.9000000000000004e-05,"[""Taisho Pharmaceutical Co."", ""Nepidermin""]",True
5a81108855429926c1cdace2,ucb1,3,Seoul,world's 16th largest city,0.0,0.0,0.0,0.0,375,5,7.9e-05,"[""Taisho Pharmaceutical Co."", ""Nepidermin"", ""Tianyin Pharmaceutical""]",True
5a81108855429926c1cdace2,ucb1,5,16th,world's 16th largest city,0.0,0.4,1.0,0.25,552,5,0.0001144,"[""Taisho Pharmaceutical Co."", ""Nepidermin"", ""Tianyin Pharmaceutical"", ""PKU Healthcare"", ""Seoul""]",True
5ae340a85542994393b9e668,ucb1,2,Milan,Milan,1.0,1.0,1.0,1.0,282,11,6.520000000000001e-05,"[""Inter Milan"", ""Ifeanyi Ubah F.C.""]",True
5ae340a85542994393b9e668,ucb1,3,Milan,Milan,1.0,1.0,1.0,1.0,340,5,7.2e-05,"[""Inter Milan"", ""Ifeanyi Ubah F.C."", ""Stoke Gabriel A.F.C.""]",True
5ae340a85542994393b9e668,ucb1,5,Milan,Milan,1.0,1.0,1.0,1.0,628,5,0.0001296,"[""Inter Milan"", ""Ifeanyi Ubah F.C."", ""Stoke Gabriel A.F.C."", ""Gabriel Barbosa"", ""Cork City F.C.""]",True
5a8d0be85542994ba4e3dbb2,ucb1,2,Baltimore County,Prince George's County,0.0,0.4,0.5,0.3333333333333333,537,12,0.00011700000000000001,"[""2016 Black-Eyed Susan Stakes"", ""2006 Black-Eyed Susan Stakes""]",True
5a8d0be85542994ba4e3dbb2,ucb1,3,"Baltimore
",Prince George's County,0.0,0.0,0.0,0.0,723,6,0.0001494,"[""2016 Black-Eyed Susan Stakes"", ""2006 Black-Eyed Susan Stakes"", ""2007 Black-Eyed Susan Stakes""]",True
5a8d0be85542994ba4e3dbb2,ucb1,5,Prince George's County,Prince George's County,1.0,1.0,1.0,1.0,1025,7,0.0002106,"[""2016 Black-Eyed Susan Stakes"", ""2006 Black-Eyed Susan Stakes"", ""2007 Black-Eyed Susan Stakes"", ""Bowie, Maryland"", ""2017 Black-Eyed Susan Stakes""]",True
5add43335542995b365faae1,ucb1,2,Mickey Mouse Cup,Mickey Mouse Cup,1.0,1.0,1.0,1.0,310,7,6.76e-05,"[""Mickey Mouse cup"", ""Football derbies in France""]",True
5add43335542995b365faae1,ucb1,3,Mickey Mouse Cup,Mickey Mouse Cup,1.0,1.0,1.0,1.0,531,7,0.00011180000000000001,"[""Mickey Mouse cup"", ""Football derbies in France"", ""GAIS\u2013IFK G\u00f6teborg rivalry""]",True
5add43335542995b365faae1,ucb1,5,Mickey Mouse cup,Mickey Mouse Cup,1.0,1.0,1.0,1.0,643,7,0.00013419999999999998,"[""Mickey Mouse cup"", ""Football derbies in France"", ""GAIS\u2013IFK G\u00f6teborg rivalry"", ""North-west Derby (Ireland)"", ""Bristol derby""]",True
5ae4d8475542993aec5ec0e0,ucb1,2,Verdi,Giuseppe Verdi,0.0,0.6666666666666666,1.0,0.5,410,11,9.08e-05,"[""Pl\u00e1cido Domingo"", ""Songs (2012 Pl\u00e1cido Domingo album)""]",False
5ae4d8475542993aec5ec0e0,ucb1,3,Jeremy Sams,Giuseppe Verdi,0.0,0.0,0.0,0.0,669,5,0.0001378,"[""Pl\u00e1cido Domingo"", ""Songs (2012 Pl\u00e1cido Domingo album)"", ""The Enchanted Island (opera)""]",False
5ae4d8475542993aec5ec0e0,ucb1,5,Giuseppe Verdi,Giuseppe Verdi,1.0,1.0,1.0,1.0,905,7,0.0001866,"[""Pl\u00e1cido Domingo"", ""Songs (2012 Pl\u00e1cido Domingo album)"", ""The Enchanted Island (opera)"", ""Macbeth (opera)"", ""De Mi Alma Latina""]",False
5ab5c263554299488d4d9a18,ucb1,2,Lithuania,Belarus,0.0,0.0,0.0,0.0,240,6,5.28e-05,"[""1930 Baltic Cup"", ""Women's Baltic Cup""]",True
5ab5c263554299488d4d9a18,ucb1,3,Latvia,Belarus,0.0,0.0,0.0,0.0,328,5,6.960000000000001e-05,"[""1930 Baltic Cup"", ""Women's Baltic Cup"", ""Baltic Cup (football)""]",True
5ab5c263554299488d4d9a18,ucb1,5,Estonia,Belarus,0.0,0.0,0.0,0.0,465,5,9.7e-05,"[""1930 Baltic Cup"", ""Women's Baltic Cup"", ""Baltic Cup (football)"", ""Estonia national football team 1991"", ""1937 Baltic Cup""]",True
5a74a26a55429979e28829d6,ucb1,2,Béla Bartók,Béla Viktor János Bartók,0.0,0.6666666666666666,1.0,0.5,351,8,7.66e-05,"[""Paul Hindemith"", ""B\u00e9la Bart\u00f3k""]",False
5a74a26a55429979e28829d6,ucb1,3,Béla Bartók,Béla Viktor János Bartók,0.0,0.6666666666666666,1.0,0.5,413,8,8.900000000000001e-05,"[""Paul Hindemith"", ""B\u00e9la Bart\u00f3k"", ""Sonata for Solo Cello (Crumb)""]",True
5a74a26a55429979e28829d6,ucb1,5,Béla Bartók,Béla Viktor János Bartók,0.0,0.6666666666666666,1.0,0.5,862,8,0.0001788,"[""Paul Hindemith"", ""B\u00e9la Bart\u00f3k"", ""Sonata for Solo Cello (Crumb)"", ""Suite, Op. 14 (Bart\u00f3k)"", ""String Quartet No. 6 (Bart\u00f3k)""]",True
5a8d841955429941ae14dfe6,ucb1,2,Eve Hewson,Eve Hewson,1.0,1.0,1.0,1.0,324,7,7.04e-05,"[""Eve Hewson"", ""The Mostly True Adventures of Homer P. Figg""]",True
5a8d841955429941ae14dfe6,ucb1,3,Eve Hewson,Eve Hewson,1.0,1.0,1.0,1.0,372,7,8e-05,"[""Eve Hewson"", ""The Mostly True Adventures of Homer P. Figg"", ""Jeff Martin (game designer)""]",True
5a8d841955429941ae14dfe6,ucb1,5,Eve Hewson,Eve Hewson,1.0,1.0,1.0,1.0,438,7,9.320000000000002e-05,"[""Eve Hewson"", ""The Mostly True Adventures of Homer P. Figg"", ""Jeff Martin (game designer)"", ""The Sea Hunters: True Adventures with Famous Shipwrecks"", ""The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom""]",True
5a809e9f5542996402f6a5b1,ucb1,2,1998,1991,0.0,0.0,0.0,0.0,478,5,9.960000000000001e-05,"[""M\u00fasica + Alma + Sexo World Tour"", ""Apocryphon Tour""]",True
5a809e9f5542996402f6a5b1,ucb1,3,noanswer,1991,0.0,0.0,0.0,0.0,543,5,0.00011260000000000001,"[""M\u00fasica + Alma + Sexo World Tour"", ""Apocryphon Tour"", ""Ricky Martin Live""]",True
5a809e9f5542996402f6a5b1,ucb1,5,1985,1991,0.0,0.0,0.0,0.0,668,5,0.00013759999999999998,"[""M\u00fasica + Alma + Sexo World Tour"", ""Apocryphon Tour"", ""Ricky Martin Live"", ""One Night Only with Ricky Martin"", ""Livin' la Vida Loca Tour""]",True
5ac2d85e55429921a00ab06b,ucb1,2,"Somerset County, Pennsylvania",Pennsylvania,0.0,0.5,0.3333333333333333,1.0,316,8,6.960000000000001e-05,"[""United Airlines Flight 93"", ""Heather Penney""]",True
5ac2d85e55429921a00ab06b,ucb1,3,"Somerset County, Pennsylvania",Pennsylvania,0.0,0.5,0.3333333333333333,1.0,409,8,8.820000000000002e-05,"[""United Airlines Flight 93"", ""Heather Penney"", ""Omar Rezaq""]",True
5ac2d85e55429921a00ab06b,ucb1,5,"Somerset County, Pennsylvania",Pennsylvania,0.0,0.5,0.3333333333333333,1.0,770,8,0.0001604,"[""United Airlines Flight 93"", ""Heather Penney"", ""Omar Rezaq"", ""Southern by the Grace of God"", ""Lynyrd Skynyrd Tribute Tour""]",True
5a8319b255429940e5e1a960,ucb1,2,Alf Clausen,Danny Elfman,0.0,0.0,0.0,0.0,522,7,0.00011,"[""Alf Clausen"", ""Disney's Adventures of the Gummi Bears""]",False
5a8319b255429940e5e1a960,ucb1,3,Danny Elfman,Danny Elfman,1.0,1.0,1.0,1.0,671,6,0.00013900000000000002,"[""Alf Clausen"", ""Disney's Adventures of the Gummi Bears"", ""The Simpsons Theme""]",False
5a8319b255429940e5e1a960,ucb1,5,Danny Elfman,Danny Elfman,1.0,1.0,1.0,1.0,1051,6,0.00021500000000000002,"[""Alf Clausen"", ""Disney's Adventures of the Gummi Bears"", ""The Simpsons Theme"", ""Richard Pleasance"", ""Diwa de Leon""]",True
5a7aa0a55542990198eaf165,ucb1,2,Sathish Kalathil,Jacques Feyder,0.0,0.0,0.0,0.0,368,9,8.080000000000001e-05,"[""Laloorinu Parayanullathu"", ""Sathish Kalathil""]",False
5a7aa0a55542990198eaf165,ucb1,3,Sathish Kalathil,Jacques Feyder,0.0,0.0,0.0,0.0,541,9,0.0001154,"[""Laloorinu Parayanullathu"", ""Sathish Kalathil"", ""Veena Vaadanam""]",False
5a7aa0a55542990198eaf165,ucb1,5,Jacques Feyder,Jacques Feyder,1.0,1.0,1.0,1.0,694,7,0.0001444,"[""Laloorinu Parayanullathu"", ""Sathish Kalathil"", ""Veena Vaadanam"", ""L'Atlantide (1921 film)"", ""Jacques Feyder""]",True
5ab9ddef5542994dbf019875,ucb1,2,yes,yes,1.0,1.0,1.0,1.0,386,4,8.04e-05,"[""Zach Bogosian"", ""Tell the Birds""]",True
5ab9ddef5542994dbf019875,ucb1,3,yes,yes,1.0,1.0,1.0,1.0,429,4,8.900000000000001e-05,"[""Zach Bogosian"", ""Tell the Birds"", ""Play Nice (album)""]",True
5ab9ddef5542994dbf019875,ucb1,5,yes,yes,1.0,1.0,1.0,1.0,541,4,0.0001114,"[""Zach Bogosian"", ""Tell the Birds"", ""Play Nice (album)"", ""Robert Beglarian"", ""Eve Beglarian""]",True
5ae157ed5542990adbacf75d,ucb1,2,2014,23 December 2014,0.0,0.5,1.0,0.3333333333333333,323,11,7.340000000000001e-05,"[""Which Way to the War"", ""'Allo 'Allo!""]",False
5ae157ed5542990adbacf75d,ucb1,3,23 December 2014,23 December 2014,1.0,1.0,1.0,1.0,394,8,8.520000000000002e-05,"[""Which Way to the War"", ""'Allo 'Allo!"", ""Jeremy Lloyd""]",False
5ae157ed5542990adbacf75d,ucb1,5,23 December 2014,23 December 2014,1.0,1.0,1.0,1.0,639,8,0.0001342,"[""Which Way to the War"", ""'Allo 'Allo!"", ""Jeremy Lloyd"", ""John D. Collins"", ""Oh, Doctor Beeching!""]",True
5a8555ea5542992a431d1b07,ucb1,2,The Big Lebowski,The Big Lebowski,1.0,1.0,1.0,1.0,462,7,9.800000000000001e-05,"[""Reassuringly Expensive"", ""Sheet music""]",True
5a8555ea5542992a431d1b07,ucb1,3,Belly,The Big Lebowski,0.0,0.0,0.0,0.0,575,5,0.000119,"[""Reassuringly Expensive"", ""Sheet music"", ""Metamorphosis of Vivaldi's Four Seasons""]",True
5a8555ea5542992a431d1b07,ucb1,5,The Big Lebowski,The Big Lebowski,1.0,1.0,1.0,1.0,722,7,0.00015000000000000001,"[""Reassuringly Expensive"", ""Sheet music"", ""Metamorphosis of Vivaldi's Four Seasons"", ""Lujon"", ""Jonathan Glazer""]",True
5ae141a65542997b2ef7d18a,ucb1,2,close combat,close range combat,0.0,0.8,1.0,0.6666666666666666,347,5,7.340000000000001e-05,"[""Lerdrit"", ""Pak Sao""]",True
5ae141a65542997b2ef7d18a,ucb1,3,Wing Chun martial arts,close range combat,0.0,0.0,0.0,0.0,571,7,0.0001198,"[""Lerdrit"", ""Pak Sao"", ""List of Sword Art Online episodes""]",True
5ae141a65542997b2ef7d18a,ucb1,5,close range combat,close range combat,1.0,1.0,1.0,1.0,781,6,0.00016100000000000004,"[""Lerdrit"", ""Pak Sao"", ""List of Sword Art Online episodes"", ""Wing Chun"", ""H\u00e9lio Gracie""]",True
5ae4a1ef55429970de88d9e7,ucb1,2,2 March 1972,2 March 1972,1.0,1.0,1.0,1.0,308,8,6.800000000000001e-05,"[""Mauricio Pochettino"", ""2014\u201315 Southampton F.C. season""]",False
5ae4a1ef55429970de88d9e7,ucb1,3,2 March 1972,2 March 1972,1.0,1.0,1.0,1.0,428,8,9.200000000000001e-05,"[""Mauricio Pochettino"", ""2014\u201315 Southampton F.C. season"", ""2013\u201314 Feyenoord season""]",False
5ae4a1ef55429970de88d9e7,ucb1,5,2 March 1972,2 March 1972,1.0,1.0,1.0,1.0,758,8,0.000158,"[""Mauricio Pochettino"", ""2014\u201315 Southampton F.C. season"", ""2013\u201314 Feyenoord season"", ""2017\u201318 Southampton F.C. season"", ""Ronald Koeman""]",False
5ab90e9755429934fafe6e51,ucb1,2,yes,yes,1.0,1.0,1.0,1.0,287,4,6.060000000000001e-05,"[""John le Carr\u00e9"", ""Tim Winton""]",False
5ab90e9755429934fafe6e51,ucb1,3,yes,yes,1.0,1.0,1.0,1.0,384,4,8e-05,"[""John le Carr\u00e9"", ""Tim Winton"", ""Call for the Dead""]",False
5ab90e9755429934fafe6e51,ucb1,5,yes,yes,1.0,1.0,1.0,1.0,493,4,0.00010180000000000001,"[""John le Carr\u00e9"", ""Tim Winton"", ""Call for the Dead"", ""John le Carr\u00e9: The Biography"", ""An Open Swimmer""]",False
5a8e3ea95542995a26add48d,ucb1,2,Adriana Trigiani,"Greenwich Village, New York City",0.0,0.0,0.0,0.0,337,8,7.380000000000002e-05,"[""Big Stone Gap (film)"", ""Just Another Romantic Wrestling Comedy""]",False
5a8e3ea95542995a26add48d,ucb1,3,Brooklyn,"Greenwich Village, New York City",0.0,0.0,0.0,0.0,402,5,8.44e-05,"[""Big Stone Gap (film)"", ""Just Another Romantic Wrestling Comedy"", ""Kingston Morning""]",True
5a8e3ea95542995a26add48d,ucb1,5,Greenwich Village,"Greenwich Village, New York City",0.0,0.5714285714285715,1.0,0.4,523,6,0.0001094,"[""Big Stone Gap (film)"", ""Just Another Romantic Wrestling Comedy"", ""Kingston Morning"", ""Nola (film)"", ""Adriana Trigiani""]",True
5ac2f34455429921a00ab0b6,ucb1,2,Columbia University,New York University School of Law,0.0,0.25,0.5,0.16666666666666666,353,6,7.54e-05,"[""2011\u201312 Winnipeg Jets season"", ""William Merrigan Daly""]",True
5ac2f34455429921a00ab0b6,ucb1,3,Cornell University,New York University School of Law,0.0,0.25,0.5,0.16666666666666666,436,6,9.2e-05,"[""2011\u201312 Winnipeg Jets season"", ""William Merrigan Daly"", ""Gary Bettman""]",True
5ac2f34455429921a00ab0b6,ucb1,5,Cornell University,New York University School of Law,0.0,0.25,0.5,0.16666666666666666,671,6,0.00013900000000000002,"[""2011\u201312 Winnipeg Jets season"", ""William Merrigan Daly"", ""Gary Bettman"", ""Leinster Ladies Senior Club Football Championship"", ""Gil Stein (ice hockey)""]",True
5a7344e95542991f9a20c6ce,ucb1,2,I Want to Be Loved Like That,Rudebox,0.0,0.0,0.0,0.0,474,10,0.00010280000000000002,"[""FutureSex/LoveSound"", ""I Want to Be Loved Like That""]",True
5a7344e95542991f9a20c6ce,ucb1,3,I Think We're Alone Now,Rudebox,0.0,0.0,0.0,0.0,670,8,0.0001404,"[""FutureSex/LoveSound"", ""I Want to Be Loved Like That"", ""I Think We're Alone Now""]",True
5a7344e95542991f9a20c6ce,ucb1,5,I Think We're Alone Now,Rudebox,0.0,0.0,0.0,0.0,1181,8,0.00024260000000000002,"[""FutureSex/LoveSound"", ""I Want to Be Loved Like That"", ""I Think We're Alone Now"", ""B*Witched discography"", ""Dead and Gone""]",True
5a7b1c6b55429931da12c9ca,ucb1,2,Johnny Edwards,"John Douglas ""Johnny"" Edwards",0.0,0.6666666666666666,1.0,0.5,248,11,5.8399999999999997e-05,"[""Johnny Edwards (musician)"", ""Wild Horses (US rock band)""]",False
5a7b1c6b55429931da12c9ca,ucb1,3,Johnny Edwards,"John Douglas ""Johnny"" Edwards",0.0,0.6666666666666666,1.0,0.5,326,11,7.4e-05,"[""Johnny Edwards (musician)"", ""Wild Horses (US rock band)"", ""Dead to Me""]",True
